"Trip ID","Trip Start Timestamp","Trip End Timestamp","Trip Seconds","Trip Miles","Pickup Census Tract","Dropoff Census Tract","Pickup Community Area","Dropoff Community Area","Fare","Tip","Additional Charges","Trip Total","Shared Trip Authorized","Trips Pooled","Pickup Centroid Latitude","Pickup Centroid Longitude","Pickup Centroid Location","Dropoff Centroid Latitude","Dropoff Centroid Longitude","Dropoff Centroid Location"
"fb502acdfe38e8edccc2d96fb25c551113291c62","10/16/2019 09:00:00 PM","10/16/2019 09:15:00 PM",463,2.1,17031070600,17031071500,7,7,5,0,2.55,7.55,FALSE,1,41.9287630064,-87.665676837,"POINT (-87.665676837 41.9287630064)",41.9146162864,-87.6317173661,"POINT (-87.6317173661 41.9146162864)"
"2db8896f2e7dffa1367281f4965483a467f747ca","10/10/2019 10:45:00 PM","10/10/2019 10:45:00 PM",621,4.1,17031230700,17031220500,23,22,10,0,0,10,TRUE,2,41.9063227109,-87.7215382944,"POINT (-87.7215382944 41.9063227109)",41.9283913974,-87.7049072355,"POINT (-87.7049072355 41.9283913974)"
"fb2aac1bcd0a5ab14d1ae188bc523469d1604548","10/14/2019 07:15:00 AM","10/14/2019 07:30:00 AM",532,1.8,17031241300,17031842200,24,8,7.5,0,2.55,10.05,FALSE,1,41.9067713317,-87.6810252307,"POINT (-87.6810252307 41.9067713317)",41.9049353016,-87.6499072264,"POINT (-87.6499072264 41.9049353016)"
"759d58acbb6c1d3aadb28b94509474a6152f1b31","10/22/2019 05:45:00 AM","10/22/2019 06:15:00 AM",2073,19.2,NA,17031281900,NA,28,27.5,4,3.3,34.8,FALSE,1,NA,NA,NA,41.8792550844,-87.642648998,"POINT (-87.642648998 41.8792550844)"
"1f9a92850e2855850be8cb7de2b4fdf7d8a0b6fe","10/03/2019 09:45:00 PM","10/03/2019 10:00:00 PM",478,1.7,17031061200,17031062000,6,6,5,0,2.55,7.55,FALSE,1,41.9490605256,-87.6616429039,"POINT (-87.6616429039 41.9490605256)",41.942577185,-87.6470785093,"POINT (-87.6470785093 41.942577185)"
"d619ce6c2ee321b08eb21337a6cbb5037b879364","10/08/2019 07:00:00 AM","10/08/2019 07:15:00 AM",486,1.6,17031081402,17031280100,8,28,5,0,2.55,7.55,FALSE,1,41.8919715078,-87.6129454143,"POINT (-87.6129454143 41.8919715078)",41.8853000224,-87.6428084655,"POINT (-87.6428084655 41.8853000224)"
"144cdaaf399e3637a8906eba83b035ec279e6b03","10/09/2019 10:15:00 PM","10/09/2019 10:30:00 PM",541,2.7,NA,NA,25,29,5,0,2.55,7.55,TRUE,1,41.8906088526,-87.7560467111,"POINT (-87.7560467111 41.8906088526)",41.8601900192,-87.7172201,"POINT (-87.7172201 41.8601900192)"
"dd93191714000f3156d907dd8c7dc5aa3c9bdd42","10/09/2019 09:00:00 PM","10/09/2019 09:15:00 PM",1456,9.8,NA,17031063400,NA,6,17.5,4,2.55,24.05,FALSE,1,NA,NA,NA,41.9346591566,-87.6467297286,"POINT (-87.6467297286 41.9346591566)"
"6634af00ea74085ba89b6ec68e0b2a845430452c","10/19/2019 07:15:00 PM","10/19/2019 07:45:00 PM",1679,6.2,17031031400,17031320100,3,32,15,0,2.55,17.55,FALSE,1,41.962178629,-87.6453787624,"POINT (-87.6453787624 41.962178629)",41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)"
"2428b4a40b752db63f26b7b914547a7abfcd09ba","10/14/2019 08:45:00 AM","10/14/2019 08:45:00 AM",646,1.5,17031081800,17031281900,8,28,5,0,2.55,7.55,FALSE,1,41.8932163595,-87.6378442095,"POINT (-87.6378442095 41.8932163595)",41.8792550844,-87.642648998,"POINT (-87.642648998 41.8792550844)"
"24f4d901ff055e0c2e08051e9c3588428c442cb8","10/20/2019 05:00:00 PM","10/20/2019 05:15:00 PM",1058,4.1,17031510300,17031510300,51,51,10,0,2.55,12.55,FALSE,1,41.7157609069,-87.5748881668,"POINT (-87.5748881668 41.7157609069)",41.7157609069,-87.5748881668,"POINT (-87.5748881668 41.7157609069)"
"19e1d821e41c96b5bb81bb57a52300ec08f00768","10/18/2019 05:00:00 PM","10/18/2019 06:00:00 PM",2967,13.7,17031410700,17031031200,41,3,27.5,0,2.55,30.05,FALSE,1,41.7980417164,-87.5941966274,"POINT (-87.5941966274 41.7980417164)",41.9727095466,-87.6573411073,"POINT (-87.6573411073 41.9727095466)"
"d890eab0b255ba51cacdf3a11da57977ad44b65c","10/04/2019 07:00:00 PM","10/04/2019 07:30:00 PM",1148,3,17031063200,17031832300,6,22,10,0,2.55,12.55,FALSE,1,41.9383912577,-87.6385749205,"POINT (-87.6385749205 41.9383912577)",41.9192250505,-87.671445766,"POINT (-87.671445766 41.9192250505)"
"37bad04e3ccb8ba44c678c03c176e944bb2acc18","10/19/2019 09:45:00 AM","10/19/2019 10:00:00 AM",912,3.4,17031241400,17031080202,24,8,10,0,2.55,12.55,FALSE,1,41.906025969,-87.6753116216,"POINT (-87.6753116216 41.906025969)",41.9058577688,-87.6308650266,"POINT (-87.6308650266 41.9058577688)"
