"Trip ID","Trip Start Timestamp","Trip End Timestamp","Trip Seconds","Trip Miles","Pickup Census Tract","Dropoff Census Tract","Pickup Community Area","Dropoff Community Area","Fare","Tip","Additional Charges","Trip Total","Shared Trip Authorized","Trips Pooled","Pickup Centroid Latitude","Pickup Centroid Longitude","Pickup Centroid Location","Dropoff Centroid Latitude","Dropoff Centroid Longitude","Dropoff Centroid Location"
"0e8199ddf9f7d6f10aebb369c456813f826ea610","11/15/2019 09:30:00 PM","11/15/2019 09:45:00 PM",608,2.6,NA,NA,53,49,10,0,0,10,TRUE,1,41.6738199043,-87.6357397768,"POINT (-87.6357397768 41.6738199043)",41.7065878819,-87.6233665115,"POINT (-87.6233665115 41.7065878819)"
"7ecae875ded67aebe336bf77fcadc3d022f12311","11/15/2019 02:45:00 PM","11/15/2019 03:00:00 PM",806,3.1,NA,NA,60,31,7.5,0,2.55,10.05,TRUE,1,41.8361501547,-87.6487879519,"POINT (-87.6487879519 41.8361501547)",41.8502663663,-87.667569312,"POINT (-87.667569312 41.8502663663)"
"f4db9eec881813fb97bba7e0b1ad93675f8fff5b","11/03/2019 02:30:00 PM","11/03/2019 02:45:00 PM",1375,5.9,17031110502,17031030400,11,77,40,0,7.65,47.65,FALSE,1,41.970288894,-87.759857019,"POINT (-87.759857019 41.970288894)",41.9869530579,-87.6720809941,"POINT (-87.6720809941 41.9869530579)"
"15dd671dd4d81d170c104e810c9c4977538f1253","11/15/2019 08:15:00 PM","11/15/2019 08:45:00 PM",1648,5.1,17031081500,17031221300,8,22,10,2,2.55,14.55,FALSE,1,41.8925077809,-87.6262149064,"POINT (-87.6262149064 41.8925077809)",41.9211259143,-87.6997544065,"POINT (-87.6997544065 41.9211259143)"
"2e5e3a5703b4075b470274a259ebe8e1762ff05c","11/05/2019 09:15:00 PM","11/05/2019 09:30:00 PM",663,4.6,17031080300,17031031400,8,3,7.5,2,2.55,12.05,FALSE,1,41.9074919303,-87.6357600901,"POINT (-87.6357600901 41.9074919303)",41.962178629,-87.6453787624,"POINT (-87.6453787624 41.962178629)"
"309900f025d67c054f83f5a6ba4983174ce27027","11/20/2019 12:15:00 PM","11/20/2019 01:00:00 PM",2332,26.6,NA,17031081500,NA,8,35,5,3.3,43.3,FALSE,1,NA,NA,NA,41.8925077809,-87.6262149064,"POINT (-87.6262149064 41.8925077809)"
"5136287ca9aba37d0ddf71b427da194a4d5dfbcb","11/23/2019 09:45:00 AM","11/23/2019 10:00:00 AM",567,2.6,NA,NA,23,24,7.5,0,2.55,10.05,FALSE,1,41.9000696026,-87.7209182385,"POINT (-87.7209182385 41.9000696026)",41.9012069941,-87.6763559892,"POINT (-87.6763559892 41.9012069941)"
"f55740df4407f067efbd5b02bcf9730752999898","11/17/2019 03:30:00 AM","11/17/2019 03:30:00 AM",281,0.9,NA,NA,3,3,5,1,2.55,8.55,FALSE,1,41.96581197,-87.6558787862,"POINT (-87.6558787862 41.96581197)",41.96581197,-87.6558787862,"POINT (-87.6558787862 41.96581197)"
"5c26615f3d4a29d751e4d5b63d544b320b9f6c41","11/06/2019 09:30:00 PM","11/06/2019 09:30:00 PM",701,5,17031081600,17031061902,8,6,27.5,0,7.65,35.15,FALSE,1,41.8920726347,-87.6288741572,"POINT (-87.6288741572 41.8920726347)",41.9431550855,-87.640698076,"POINT (-87.640698076 41.9431550855)"
"c5e119e0fffa8dadbc9c40ee420f208c6910d72f","11/25/2019 07:00:00 PM","11/25/2019 07:15:00 PM",809,2.8,17031210602,17031140800,21,14,7.5,0,2.55,10.05,FALSE,1,41.9336759885,-87.7123574755,"POINT (-87.7123574755 41.9336759885)",41.9645069548,-87.7027334697,"POINT (-87.7027334697 41.9645069548)"
"0870575075a776ec49779f5f93bab777d03808de","11/10/2019 08:45:00 PM","11/10/2019 09:15:00 PM",1807,20.3,17031980000,NA,76,NA,27.5,0,10.75,38.25,FALSE,1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",NA,NA,NA
"cde8a67c8115dd3083c10ed5fa1eccb8404c2531","11/25/2019 10:15:00 PM","11/25/2019 10:15:00 PM",390,1.7,17031081600,17031833000,8,28,5,1,2.55,8.55,FALSE,1,41.8920726347,-87.6288741572,"POINT (-87.6288741572 41.8920726347)",41.8852813201,-87.6572331997,"POINT (-87.6572331997 41.8852813201)"
"87eca9f2a26e5898648daf924fdaae54ce2703a1","11/29/2019 09:45:00 AM","11/29/2019 10:00:00 AM",1614,9.1,17031830800,17031839100,4,32,17.5,0,2.55,20.05,FALSE,1,41.9651417087,-87.6765780714,"POINT (-87.6765780714 41.9651417087)",41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)"
"e673f29e56de62d8363dc09a6d430ddb0a7a8667","11/19/2019 09:00:00 PM","11/19/2019 09:30:00 PM",2081,26.5,17031281900,NA,28,NA,32.5,3,2.55,38.05,FALSE,1,41.8792550844,-87.642648998,"POINT (-87.642648998 41.8792550844)",NA,NA,NA
"db82bca3bf7c5e954ec5b716d4c429de5a804f9b","11/18/2019 06:15:00 PM","11/18/2019 06:45:00 PM",1400,5.4,17031838200,17031330100,28,33,5,0,2.55,7.55,TRUE,2,41.8704150003,-87.6750856208,"POINT (-87.6750856208 41.8704150003)",41.859349715,-87.6173580061,"POINT (-87.6173580061 41.859349715)"
"b786d91ae6c5d63da5cc5adf385554f39935291a","11/02/2019 08:30:00 PM","11/02/2019 08:45:00 PM",1032,4,17031070700,17031242600,7,24,30,0,7.65,37.65,FALSE,1,41.9292725315,-87.6738072384,"POINT (-87.6738072384 41.9292725315)",41.9005603836,-87.6941973701,"POINT (-87.6941973701 41.9005603836)"
"7651a5ee88f1bd823c512d846c24aaead044039a","11/19/2019 05:15:00 PM","11/19/2019 05:45:00 PM",1856,3.1,17031081300,17031833000,8,28,12.5,0,2.55,15.05,FALSE,1,41.8983317935,-87.6207628651,"POINT (-87.6207628651 41.8983317935)",41.8852813201,-87.6572331997,"POINT (-87.6572331997 41.8852813201)"
"4d013cc39fc60a93366e815b891974b0e0e28c35","11/09/2019 11:15:00 AM","11/09/2019 11:15:00 AM",412,1,17031071400,17031070300,7,7,5,0,2.55,7.55,FALSE,1,41.922082541,-87.6341560931,"POINT (-87.6341560931 41.922082541)",41.9290469366,-87.6513108767,"POINT (-87.6513108767 41.9290469366)"
"b6e3496c1336360901e3cf5a15fe155d50272da5","11/03/2019 01:15:00 AM","11/03/2019 01:30:00 AM",937,7.2,17031832600,17031030706,7,77,35,1,7.65,43.65,FALSE,1,41.9147473049,-87.6540070286,"POINT (-87.6540070286 41.9147473049)",41.9801575735,-87.6522740174,"POINT (-87.6522740174 41.9801575735)"
"b414d6a1c0d44619d92b3075cf9fad68436648e8","11/22/2019 03:15:00 PM","11/22/2019 03:15:00 PM",312,1.3,NA,NA,53,53,7.5,3,3.11,13.61,FALSE,1,41.6738199043,-87.6357397768,"POINT (-87.6357397768 41.6738199043)",41.6738199043,-87.6357397768,"POINT (-87.6357397768 41.6738199043)"
"eb678920b26fda74932350df8f6b657f9f956087","11/24/2019 02:30:00 PM","11/24/2019 02:45:00 PM",507,2.2,NA,NA,41,42,5,0,2.55,7.55,FALSE,1,41.794090253,-87.592310855,"POINT (-87.592310855 41.794090253)",41.7788768603,-87.5949254391,"POINT (-87.5949254391 41.7788768603)"
"bc78856ace0bf6b60e72d0c99e8345a56231970b","11/18/2019 09:30:00 PM","11/18/2019 09:30:00 PM",229,0.9,17031320100,17031081700,32,8,2.5,3,2.55,8.05,FALSE,1,41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)",41.8920421365,-87.6318639497,"POINT (-87.6318639497 41.8920421365)"
"8e6ebe7937755158468fd42c550a0b66e54352ba","11/10/2019 11:45:00 AM","11/10/2019 11:45:00 AM",218,0.6,17031833100,17031832900,28,28,2.5,0,2.55,5.05,FALSE,1,41.8790669938,-87.657005027,"POINT (-87.657005027 41.8790669938)",41.8741766252,-87.6618611238,"POINT (-87.6618611238 41.8741766252)"
"c8bf9d3fc8833b6e932bc9375459ccc8d5d73a5e","11/03/2019 02:15:00 PM","11/03/2019 02:30:00 PM",1099,4.1,17031081300,17031832500,8,7,7.5,2,2.55,12.05,FALSE,1,41.8983317935,-87.6207628651,"POINT (-87.6207628651 41.8983317935)",41.9218774613,-87.6640782395,"POINT (-87.6640782395 41.9218774613)"
"1a37b4fcebe648e6025b61ac2893a56b12bb7c8e","11/23/2019 12:15:00 PM","11/23/2019 12:30:00 PM",699,2.3,17031081500,17031330100,8,33,7.5,0,2.55,10.05,FALSE,1,41.8925077809,-87.6262149064,"POINT (-87.6262149064 41.8925077809)",41.859349715,-87.6173580061,"POINT (-87.6173580061 41.859349715)"
"d8e8dd22cbcd24d83d341dc38b7c438185d5c184","11/28/2019 10:00:00 AM","11/28/2019 10:15:00 AM",1192,8.8,17031836200,17031320100,41,32,15,0,2.55,17.55,FALSE,1,41.7904693995,-87.6012851221,"POINT (-87.6012851221 41.7904693995)",41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)"
"1609ebac189dacfbfb339bfa15a56ca89a848c07","11/03/2019 10:00:00 AM","11/03/2019 10:30:00 AM",1352,5.8,17031220901,17031081202,22,8,37.5,0,7.65,45.15,FALSE,1,41.919181737,-87.7212485554,"POINT (-87.7212485554 41.919181737)",41.9027880476,-87.6261455896,"POINT (-87.6261455896 41.9027880476)"
"bcd036471113308582fa59ca7eea64e479b8666d","11/08/2019 06:45:00 AM","11/08/2019 06:45:00 AM",258,1.3,17031842200,17031842200,8,8,5,0,2.55,7.55,FALSE,1,41.9049353016,-87.6499072264,"POINT (-87.6499072264 41.9049353016)",41.9049353016,-87.6499072264,"POINT (-87.6499072264 41.9049353016)"
"fdecab1024adc0ed9381013213bffe9151d23fcb","11/15/2019 08:30:00 PM","11/15/2019 08:45:00 PM",1047,7.2,17031841100,17031410600,34,41,12.5,0,2.55,15.05,FALSE,1,41.8510178239,-87.6350918563,"POINT (-87.6350918563 41.8510178239)",41.7979711911,-87.5989445134,"POINT (-87.5989445134 41.7979711911)"
"d5c774a7cbf63c05d039a7819b1f6b7164208cbc","11/03/2019 03:00:00 PM","11/03/2019 03:15:00 PM",373,1.4,NA,NA,49,49,15,0,7.65,22.65,FALSE,1,41.7065878819,-87.6233665115,"POINT (-87.6233665115 41.7065878819)",41.7065878819,-87.6233665115,"POINT (-87.6233665115 41.7065878819)"
"ba16e31b5db950e5a75f505bc9f135ffaaa43bfd","11/23/2019 12:15:00 AM","11/23/2019 12:30:00 AM",989,9,17031980100,17031841100,56,34,12.5,0,7.55,20.05,FALSE,1,41.785998518,-87.7509342894,"POINT (-87.7509342894 41.785998518)",41.8510178239,-87.6350918563,"POINT (-87.6350918563 41.8510178239)"
"1dcb4db4e4160ded6e381fa6bf0790bbe96f2470","11/08/2019 08:15:00 PM","11/08/2019 09:00:00 PM",2724,25,NA,17031081300,NA,8,35,0,2.55,37.55,FALSE,1,NA,NA,NA,41.8983317935,-87.6207628651,"POINT (-87.6207628651 41.8983317935)"
"e68d93d4051e45075fd61e48bf22672930f7915e","11/24/2019 07:45:00 PM","11/24/2019 07:45:00 PM",789,3.2,17031070300,17031081600,7,8,7.5,0,2.55,10.05,FALSE,1,41.9290469366,-87.6513108767,"POINT (-87.6513108767 41.9290469366)",41.8920726347,-87.6288741572,"POINT (-87.6288741572 41.8920726347)"
"66c83e9791e2c3acd34bf73947aabe47affd5352","11/04/2019 11:00:00 AM","11/04/2019 11:15:00 AM",559,4.5,NA,NA,21,11,25,0,7.65,32.65,FALSE,1,41.9386661962,-87.7112105933,"POINT (-87.7112105933 41.9386661962)",41.9788295262,-87.771166703,"POINT (-87.771166703 41.9788295262)"
"d61e92ed8b2c5788029c08b781f728528b8f81ff","11/19/2019 09:00:00 AM","11/19/2019 09:15:00 AM",1213,2.2,17031320100,17031839100,32,32,7.5,2,2.55,12.05,FALSE,1,41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)",41.8809944707,-87.6327464887,"POINT (-87.6327464887 41.8809944707)"
"ade063b1946745db4aed6e291fa1aa1fb694b766","11/16/2019 04:45:00 PM","11/16/2019 05:00:00 PM",674,2.5,17031320600,17031310400,32,31,7.5,0,2.55,10.05,FALSE,1,41.8706073724,-87.6221729369,"POINT (-87.6221729369 41.8706073724)",41.8565067379,-87.6522612961,"POINT (-87.6522612961 41.8565067379)"
"e5f15062a2d18c3898d8bdc92c52044fe0e77902","11/01/2019 05:00:00 PM","11/01/2019 05:30:00 PM",1456,8.6,NA,NA,NA,60,15,0,2.55,17.55,FALSE,1,NA,NA,NA,41.8361501547,-87.6487879519,"POINT (-87.6487879519 41.8361501547)"
"c9c53b03ef1ccd229346ff72dc04931b73b9a6fd","11/04/2019 06:30:00 PM","11/04/2019 07:00:00 PM",1868,5.2,17031050600,17031190200,5,19,45,0,7.65,52.65,FALSE,1,41.9505456965,-87.6761824959,"POINT (-87.6761824959 41.9505456965)",41.9351139349,-87.7516489576,"POINT (-87.7516489576 41.9351139349)"
"307bb06c9d88324e83c3bf539c34fb922766f04f","11/19/2019 11:15:00 PM","11/19/2019 11:45:00 PM",1560,23,17031980000,NA,76,NA,27.5,0,9.35,36.85,FALSE,1,41.9790708201,-87.9030396611,"POINT (-87.9030396611 41.9790708201)",NA,NA,NA
"a22d93ca177d257d70344f815a16453e971050bd","11/18/2019 09:30:00 AM","11/18/2019 10:00:00 AM",2034,13.1,17031081402,17031980100,8,56,20,0,7.55,27.55,FALSE,1,41.8919715078,-87.6129454143,"POINT (-87.6129454143 41.8919715078)",41.785998518,-87.7509342894,"POINT (-87.7509342894 41.785998518)"
"74d29b6654a5e72cf2c5fdb09e703fac87a4ab14","11/12/2019 02:15:00 PM","11/12/2019 02:30:00 PM",858,4.8,17031320600,17031839700,32,60,10,1,2.55,13.55,FALSE,1,41.8706073724,-87.6221729369,"POINT (-87.6221729369 41.8706073724)",41.8329371807,-87.6535834197,"POINT (-87.6535834197 41.8329371807)"
"df6ca7d346e7f4706c007b06a0b754ea69a30ca0","11/29/2019 10:30:00 PM","11/29/2019 10:45:00 PM",680,5.4,17031063100,17031320100,6,32,7.5,0,0,7.5,TRUE,1,41.938232293,-87.6467820813,"POINT (-87.6467820813 41.938232293)",41.8849871918,-87.6209929134,"POINT (-87.6209929134 41.8849871918)"
"9554c375d0b4e6cea4c7343ef906acf0a589e715","11/23/2019 09:45:00 PM","11/23/2019 10:15:00 PM",1795,7,NA,NA,58,70,12.5,0,2.55,15.05,TRUE,1,41.8173662079,-87.6988607973,"POINT (-87.6988607973 41.8173662079)",41.7457577128,-87.7083657043,"POINT (-87.7083657043 41.7457577128)"
"eed43b195016e8e723d6e550d729c912cb633470","11/09/2019 11:45:00 AM","11/09/2019 12:00:00 PM",725,2.6,17031230100,17031070700,23,7,7.5,0,2.55,10.05,FALSE,1,41.9119719687,-87.7043657112,"POINT (-87.7043657112 41.9119719687)",41.9292725315,-87.6738072384,"POINT (-87.6738072384 41.9292725315)"
